REF_DATE,GEO,Products,UOM,VALUE,Avg_CPI,Avg_CPI_Gas,day,month,year,ProductsUOM,Meat_Category
2017-08-01,Newfoundland and Labrador,Whole chicken,Dollars,5.91,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.21,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Newfoundland and Labrador,Chicken thigh,Dollars,7.32,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,6.54,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Newfoundland and Labrador,Bacon,Dollars,6.37,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Prince Edward Island,Beef stewing cuts,Dollars,14.2,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Prince Edward Island,Beef striploin cuts,Dollars,20.11,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Prince Edward Island,Beef top sirloin cuts,Dollars,12.95,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Prince Edward Island,Beef rib cuts,Dollars,23.05,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Prince Edward Island,Ground beef,Dollars,9.07,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Prince Edward Island,Pork loin cuts,Dollars,6.99,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Prince Edward Island,Pork rib cuts,Dollars,8.6,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Prince Edward Island,Pork shoulder cuts,Dollars,5.42,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Prince Edward Island,Whole chicken,Dollars,5.69,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Prince Edward Island,Chicken breasts,Dollars,11.22,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Prince Edward Island,Chicken thigh,Dollars,9.18,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Prince Edward Island,Chicken drumsticks,Dollars,7.13,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Prince Edward Island,Bacon,Dollars,5.69,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Nova Scotia,Beef stewing cuts,Dollars,13.08,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Nova Scotia,Beef striploin cuts,Dollars,19.09,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Nova Scotia,Beef top sirloin cuts,Dollars,12.8,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Nova Scotia,Beef rib cuts,Dollars,21.12,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Nova Scotia,Ground beef,Dollars,8.94,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Nova Scotia,Pork loin cuts,Dollars,7.03,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Nova Scotia,Pork rib cuts,Dollars,8.03,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Nova Scotia,Pork shoulder cuts,Dollars,5.6,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Nova Scotia,Whole chicken,Dollars,5.42,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Nova Scotia,Chicken breasts,Dollars,10.72,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Nova Scotia,Chicken thigh,Dollars,9.82,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Nova Scotia,Chicken drumsticks,Dollars,7.11,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Nova Scotia,Bacon,Dollars,5.78,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,New Brunswick,Beef stewing cuts,Dollars,14.5,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,New Brunswick,Beef striploin cuts,Dollars,19.58,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,New Brunswick,Beef top sirloin cuts,Dollars,12.9,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,New Brunswick,Beef rib cuts,Dollars,21.25,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,New Brunswick,Ground beef,Dollars,9.33,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,New Brunswick,Pork loin cuts,Dollars,7.09,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,New Brunswick,Pork rib cuts,Dollars,8.34,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,New Brunswick,Pork shoulder cuts,Dollars,5.18,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,New Brunswick,Whole chicken,Dollars,5.38,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,New Brunswick,Chicken breasts,Dollars,11.17,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,New Brunswick,Chicken thigh,Dollars,9.66,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,New Brunswick,Chicken drumsticks,Dollars,7.07,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,New Brunswick,Bacon,Dollars,5.76,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Quebec,Beef stewing cuts,Dollars,13.54,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Quebec,Beef striploin cuts,Dollars,25.46,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Quebec,Beef top sirloin cuts,Dollars,15.68,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Quebec,Beef rib cuts,Dollars,21.65,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Quebec,Ground beef,Dollars,10.79,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Quebec,Pork loin cuts,Dollars,8.76,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Quebec,Pork rib cuts,Dollars,9.17,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Quebec,Pork shoulder cuts,Dollars,4.66,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Quebec,Whole chicken,Dollars,6.35,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Quebec,Chicken breasts,Dollars,11.93,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Quebec,Chicken thigh,Dollars,10.62,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Quebec,Chicken drumsticks,Dollars,6.68,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Quebec,Bacon,Dollars,6.57,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Ontario,Beef stewing cuts,Dollars,16.22,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Ontario,Beef striploin cuts,Dollars,19.67,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Ontario,Beef top sirloin cuts,Dollars,20.02,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Ontario,Beef rib cuts,Dollars,23.97,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Ontario,Ground beef,Dollars,9.2,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Ontario,Pork loin cuts,Dollars,7.4,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Ontario,Pork rib cuts,Dollars,8.02,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Ontario,Pork shoulder cuts,Dollars,8.38,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Ontario,Whole chicken,Dollars,6.17,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Ontario,Chicken breasts,Dollars,11.78,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Ontario,Chicken thigh,Dollars,8.42,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Ontario,Chicken drumsticks,Dollars,5.3,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Ontario,Bacon,Dollars,6.1,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Manitoba,Beef stewing cuts,Dollars,13.27,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Manitoba,Beef striploin cuts,Dollars,21.94,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Manitoba,Beef top sirloin cuts,Dollars,14.59,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Manitoba,Beef rib cuts,Dollars,20.16,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Manitoba,Ground beef,Dollars,9.93,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Manitoba,Pork loin cuts,Dollars,10.21,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Manitoba,Pork rib cuts,Dollars,7.46,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Manitoba,Pork shoulder cuts,Dollars,7.9,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Manitoba,Whole chicken,Dollars,6.48,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Manitoba,Chicken breasts,Dollars,11.4,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Manitoba,Chicken thigh,Dollars,8.57,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Manitoba,Chicken drumsticks,Dollars,5.47,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Manitoba,Bacon,Dollars,6.39,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Saskatchewan,Beef stewing cuts,Dollars,13.39,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Saskatchewan,Beef striploin cuts,Dollars,21.56,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Saskatchewan,Beef top sirloin cuts,Dollars,14.85,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Saskatchewan,Beef rib cuts,Dollars,19.8,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Saskatchewan,Ground beef,Dollars,9.34,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Saskatchewan,Pork loin cuts,Dollars,9.33,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Saskatchewan,Pork rib cuts,Dollars,7.85,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Saskatchewan,Pork shoulder cuts,Dollars,7.95,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Saskatchewan,Whole chicken,Dollars,6.54,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Saskatchewan,Chicken breasts,Dollars,12.03,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Saskatchewan,Chicken thigh,Dollars,8.71,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Saskatchewan,Chicken drumsticks,Dollars,5.53,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Saskatchewan,Bacon,Dollars,6.02,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,Alberta,Beef stewing cuts,Dollars,14.06,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Alberta,Beef striploin cuts,Dollars,22.71,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Alberta,Beef top sirloin cuts,Dollars,15.47,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Alberta,Beef rib cuts,Dollars,20.77,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Alberta,Ground beef,Dollars,10.2,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,Alberta,Pork loin cuts,Dollars,10.02,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Alberta,Pork rib cuts,Dollars,7.7,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Alberta,Pork shoulder cuts,Dollars,7.93,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,Alberta,Whole chicken,Dollars,6.87,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Alberta,Chicken breasts,Dollars,12.74,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Alberta,Chicken thigh,Dollars,9.87,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Alberta,Chicken drumsticks,Dollars,5.67,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,Alberta,Bacon,Dollars,6.55,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-08-01,British Columbia,Beef stewing cuts,Dollars,13.14,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,British Columbia,Beef striploin cuts,Dollars,23.53,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,British Columbia,Beef top sirloin cuts,Dollars,16.45,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,British Columbia,Beef rib cuts,Dollars,20.47,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,British Columbia,Ground beef,Dollars,9.71,1.7,158.7,1,8,2017, per kilogram,Beef
2017-08-01,British Columbia,Pork loin cuts,Dollars,9.83,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,British Columbia,Pork rib cuts,Dollars,7.5,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,British Columbia,Pork shoulder cuts,Dollars,8.1,1.7,158.7,1,8,2017, per kilogram,Pork
2017-08-01,British Columbia,Whole chicken,Dollars,6.69,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,British Columbia,Chicken breasts,Dollars,12.48,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,British Columbia,Chicken thigh,Dollars,9.94,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,British Columbia,Chicken drumsticks,Dollars,5.8,1.7,158.7,1,8,2017, per kilogram,Chicken
2017-08-01,British Columbia,Bacon,Dollars,6.37,1.7,158.7,1,8,2017, 500 grams,Bacon
2017-09-01,Canada,Beef stewing cuts,Dollars,13.62,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Canada,Beef striploin cuts,Dollars,23.23,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Canada,Beef top sirloin cuts,Dollars,15.09,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Canada,Beef rib cuts,Dollars,20.4,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Canada,Ground beef,Dollars,9.61,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Canada,Pork loin cuts,Dollars,7.15,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Canada,Pork rib cuts,Dollars,8.66,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Canada,Pork shoulder cuts,Dollars,6.17,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Canada,Whole chicken,Dollars,5.76,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Canada,Chicken breasts,Dollars,12.75,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Canada,Chicken thigh,Dollars,9.47,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Canada,Chicken drumsticks,Dollars,6.25,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Canada,Bacon,Dollars,5.77,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,14.73,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,26.36,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,14.77,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Newfoundland and Labrador,Beef rib cuts,Dollars,21.12,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Newfoundland and Labrador,Ground beef,Dollars,8.29,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Newfoundland and Labrador,Pork loin cuts,Dollars,6.81,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Newfoundland and Labrador,Pork rib cuts,Dollars,9.73,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,4.18,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Newfoundland and Labrador,Whole chicken,Dollars,4.96,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.31,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Newfoundland and Labrador,Chicken thigh,Dollars,6.64,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,6.03,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Newfoundland and Labrador,Bacon,Dollars,5.8,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Prince Edward Island,Beef stewing cuts,Dollars,14.36,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Prince Edward Island,Beef striploin cuts,Dollars,21.08,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Prince Edward Island,Beef top sirloin cuts,Dollars,16.66,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Prince Edward Island,Beef rib cuts,Dollars,21.77,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Prince Edward Island,Ground beef,Dollars,7.99,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Prince Edward Island,Pork loin cuts,Dollars,7.2,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Prince Edward Island,Pork rib cuts,Dollars,10.21,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Prince Edward Island,Pork shoulder cuts,Dollars,3.71,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Prince Edward Island,Whole chicken,Dollars,5.18,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Prince Edward Island,Chicken breasts,Dollars,10.72,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Prince Edward Island,Chicken thigh,Dollars,8.05,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Prince Edward Island,Chicken drumsticks,Dollars,5.79,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Prince Edward Island,Bacon,Dollars,5.35,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Nova Scotia,Beef stewing cuts,Dollars,14.35,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Nova Scotia,Beef striploin cuts,Dollars,20.29,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Nova Scotia,Beef top sirloin cuts,Dollars,17.52,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Nova Scotia,Beef rib cuts,Dollars,20.42,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Nova Scotia,Ground beef,Dollars,7.94,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Nova Scotia,Pork loin cuts,Dollars,7.39,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Nova Scotia,Pork rib cuts,Dollars,10.05,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Nova Scotia,Pork shoulder cuts,Dollars,3.58,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Nova Scotia,Whole chicken,Dollars,5.04,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Nova Scotia,Chicken breasts,Dollars,10.66,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Nova Scotia,Chicken thigh,Dollars,8.81,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Nova Scotia,Chicken drumsticks,Dollars,6.08,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Nova Scotia,Bacon,Dollars,5.53,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,New Brunswick,Beef stewing cuts,Dollars,14.86,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,New Brunswick,Beef striploin cuts,Dollars,20.7,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,New Brunswick,Beef top sirloin cuts,Dollars,17.96,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,New Brunswick,Beef rib cuts,Dollars,21.66,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,New Brunswick,Ground beef,Dollars,8.3,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,New Brunswick,Pork loin cuts,Dollars,6.92,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,New Brunswick,Pork rib cuts,Dollars,9.43,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,New Brunswick,Pork shoulder cuts,Dollars,3.54,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,New Brunswick,Whole chicken,Dollars,4.99,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,New Brunswick,Chicken breasts,Dollars,10.91,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,New Brunswick,Chicken thigh,Dollars,8.83,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,New Brunswick,Chicken drumsticks,Dollars,6.3,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,New Brunswick,Bacon,Dollars,5.53,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Quebec,Beef stewing cuts,Dollars,13.11,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Quebec,Beef striploin cuts,Dollars,27.22,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Quebec,Beef top sirloin cuts,Dollars,20.89,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Quebec,Beef rib cuts,Dollars,29.06,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Quebec,Ground beef,Dollars,11.57,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Quebec,Pork loin cuts,Dollars,7.25,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Quebec,Pork rib cuts,Dollars,6.5,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Quebec,Pork shoulder cuts,Dollars,5.7,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Quebec,Whole chicken,Dollars,5.33,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Quebec,Chicken breasts,Dollars,13.55,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Quebec,Chicken thigh,Dollars,9.38,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Quebec,Chicken drumsticks,Dollars,5.51,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Quebec,Bacon,Dollars,5.82,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Ontario,Beef stewing cuts,Dollars,14.2,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Ontario,Beef striploin cuts,Dollars,24.27,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Ontario,Beef top sirloin cuts,Dollars,16.7,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Ontario,Beef rib cuts,Dollars,18.42,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Ontario,Ground beef,Dollars,9.35,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Ontario,Pork loin cuts,Dollars,6.51,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Ontario,Pork rib cuts,Dollars,8.15,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Ontario,Pork shoulder cuts,Dollars,7.44,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Ontario,Whole chicken,Dollars,5.93,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Ontario,Chicken breasts,Dollars,12.6,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Ontario,Chicken thigh,Dollars,9.24,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Ontario,Chicken drumsticks,Dollars,6.49,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Ontario,Bacon,Dollars,5.47,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Manitoba,Beef stewing cuts,Dollars,12.68,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Manitoba,Beef striploin cuts,Dollars,19.82,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Manitoba,Beef top sirloin cuts,Dollars,12.62,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Manitoba,Beef rib cuts,Dollars,20.83,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Manitoba,Ground beef,Dollars,9.21,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Manitoba,Pork loin cuts,Dollars,7.62,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Manitoba,Pork rib cuts,Dollars,10.23,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Manitoba,Pork shoulder cuts,Dollars,7.95,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Manitoba,Whole chicken,Dollars,7.11,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Manitoba,Chicken breasts,Dollars,13.13,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Manitoba,Chicken thigh,Dollars,9.55,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Manitoba,Chicken drumsticks,Dollars,6.57,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Manitoba,Bacon,Dollars,6.14,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Saskatchewan,Beef stewing cuts,Dollars,12.96,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Saskatchewan,Beef striploin cuts,Dollars,20.07,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Saskatchewan,Beef top sirloin cuts,Dollars,12.39,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Saskatchewan,Beef rib cuts,Dollars,19.4,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Saskatchewan,Ground beef,Dollars,8.87,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Saskatchewan,Pork loin cuts,Dollars,7.46,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Saskatchewan,Pork rib cuts,Dollars,10.63,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Saskatchewan,Pork shoulder cuts,Dollars,7.88,1.5,168.1,1,9,2017, per kilogram,Pork
2017-09-01,Saskatchewan,Whole chicken,Dollars,6.74,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Saskatchewan,Chicken breasts,Dollars,13.4,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Saskatchewan,Chicken thigh,Dollars,9.2,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Saskatchewan,Chicken drumsticks,Dollars,6.47,1.5,168.1,1,9,2017, per kilogram,Chicken
2017-09-01,Saskatchewan,Bacon,Dollars,5.95,1.5,168.1,1,9,2017, 500 grams,Bacon
2017-09-01,Alberta,Beef stewing cuts,Dollars,13.3,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Alberta,Beef striploin cuts,Dollars,21.4,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Alberta,Beef top sirloin cuts,Dollars,12.98,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Alberta,Beef rib cuts,Dollars,21.16,1.5,168.1,1,9,2017, per kilogram,Beef
2017-09-01,Alberta,Ground beef,Dollars,9.57,1.5,168.1,1,9,2017, per kilogram,Beef
